tweet.id,user.id,dataset.author.name,majority_polarity,text,moralbert,roberta_mmp,roberta_mm,liwc_mfd,persp_bert,moral_label,moral_label_polarity,moral_label2
936538172,7862582,susanfsu,neg,-1 McCain for not having a clue how many people can't afford a doctor at all #tweetdebate,nonmoral,fairness,fairness,nonmoral,care,fairness,no moral,fairness
936531392,806323,lumatts,neg,McCain -1 for evading question on what to cut #tweetdebate,nonmoral,fairness,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936538267,9806742,akohler,neg,McCain -1 for evading question on what to cut #tweetdebate,nonmoral,fairness,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936538469,11765872,skmak,neg,both -2 for saying the same thing over and over again. I know it's because people won't get it otherwise. People -3 ??? #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936539673,9806742,technomonk,neg,-1 mccain for promoting nukes and not talking about storage of spent fuel #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936539703,14717846,redmanbluestate,neg,"Cut spending, Cut spending Cut spending Cut spending Cut spending :S  #tweetdebate #current",fairness,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral
936539719,1279371,GlobalLeader,neg,"#tweetdebate McCain -2 broken record ""cut spending"". Big ""duh""...",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936539862,784984,flamyngo,neg,@usermac if McCain is a cool beverage it's a plastic tumbler of prune juice.  So unpleasant and cramp inducing.,purity,nonmoral,nonmoral,nonmoral,fairness,nonmoral,degradation,nonmoral
936540200,10450342,soapboxmom,neg,@current #current Spending got out of control under REPUBLICAN presidency.,nonmoral,nonmoral,nonmoral,authority,authority,authority,no moral,nonmoral
936540678,9551102,calweb,neg,I think Obama miscalculated with not supporting a safe nuclear power program. #tweetdebate,authority,authority,nonmoral,care,care,authority,authority,authority
936540794,14935605,starweaver,neg,McCain -3 for another complete mischaracterization of reality (debt to china is utterly irrelevant) #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936541140,14581040,J_Lo,neg,"@theebayk1d No..... we will end up with a conservative who supports drilling here in the US as we go to alternatives, second ammendment, etc",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936541482,9806742,uncleloki,neg,McCain -3 for making a false statement about Obama's health care plan #tweetdebate,fairness,fairness,fairness,care,nonmoral,fairness,fairness,fairness
936541891,8755102,oevl,neg,@SistersTalk The fear climate descended with Bush got the West Wing keys. #current #tweetdebate #debate08,nonmoral,nonmoral,authority,nonmoral,loyalty,nonmoral,no moral,nonmoral
936542005,79543,alpha_park,neg,"Obama -3 for getting ""Jim"" err ""John's"" name wrong, and not addressing him as ""senator"" lack of respect #tweetdebate",authority,authority,authority,authority,nonmoral,authority,authority,authority
936542185,2056341,XEDJ,neg,"""This orgy of spending....and you voted for his budgets"" #tweetdebate",nonmoral,authority,authority,nonmoral,care,authority,no moral,authority
936542398,7770342,otenkiya,neg,More pissing on spending... #current #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936542561,13662722,chickenface,neg,"#tweetdebate Sen O: YOU voted for Bush' budgets. Stand here and say that when it hasn't happened over last 8 hears, it's hard to swallow.",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936542683,11096862,ch3ryl,neg,probably...eventually.... c'mon McCain grow a pair #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,purity,nonmoral,no moral,nonmoral
936543097,16371078,saramills,neg,Obama - you voted for all of the budgets that have fuelled this orgy of spending. #tweetdebate,nonmoral,nonmoral,authority,nonmoral,care,nonmoral,no moral,nonmoral
936543271,7862582,leonleaf,neg,McCain rehearsed soundbite: I have not been voted Ms Congeniality #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936543286,14776451,scheidel,neg,"I guess McCain only spends money on shoes, make up and houses  #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936543559,13662722,frumioj,neg,#tweetdebate Over-used phrase of the night: Miss Congeniality. Wonder how that plays overseas?,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936543600,14397773,martin_kelley,neg,"#tweetdebate soooo tired of hearing ""i have not been electd miss congeniality.",fairness,nonmoral,loyalty,nonmoral,loyalty,loyalty,cheating,nonmoral
936543977,806323,craigbates,neg,McCain -1 for reuse of Miss Congeniality reference #tweetdebate,nonmoral,purity,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936544036,10450342,ReubenIngber,neg,@current #current If McCain would definitely make a very ugly Ms. Congeniality. Its a lousy cliche to keep throwing out though.,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936544574,14717846,bookofjames,neg,OHHHH First uppercut of the night!  #tweetdebate #current,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936544832,5449422,smallspark,neg,45 Nuclear Plants?  OMG WTF?!!?!  #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936546678,13662722,emlopez,neg,#tweetdebate McPain: I'm proud to say I've got a good partner who is a maverick. [that's ONE way to describe someone who's clueless],nonmoral,loyalty,loyalty,nonmoral,fairness,loyalty,no moral,loyalty
936547829,79543,Nicole Beauchemin,neg,McCain -2 for saying 'were winning in iraq' i'm pretty sure that's not true #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936548677,7260832,ethanbauley,neg,"Not being mr congeniality is a BAD thing.  If your senate won't work with you, other countries won't and we need friends #tweetdebate",nonmoral,loyalty,loyalty,loyalty,care,loyalty,loyalty,loyalty
936549139,14935605,PJsMommy,neg,McCain -2 for not answering the question #tweetdebate,nonmoral,fairness,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936550076,3737291,RyuPlasticTree,neg,Why does McCain leep talking about Miss Congeniality when that's the title Sarah Palin won? #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936550405,13557972,Barackbar,neg,"Obama has been hammering the afgan point too hard, we get it!  #current, #debate08, #tweetdebate",authority,nonmoral,nonmoral,nonmoral,care,nonmoral,authority,nonmoral
936552579,8755102,Thompson_Guevar,neg,$10 billion/mo in Iraq and McCain wants to talk about earmarks? #current #tweetdebate #debate08,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936552996,4345931,CarriBugbee,neg,i hate it when obama tries to be all hawky. #current #tweetdebate,authority,nonmoral,nonmoral,nonmoral,care,nonmoral,authority,nonmoral
936553058,13662722,chuckfull,neg,#tweetdebate Sen O: Al Quaeda stronger now than since '01. Lesson: we have to use military WISELY and we didn't do that in Iraq.,nonmoral,nonmoral,authority,nonmoral,authority,authority,no moral,nonmoral
936553597,14576730,tayari,neg,"macain -1 on where he stands on the $700B bailout, he didn't tell us HOW #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936554015,15399643,NTWhite,neg,"@current It's either some ""epic battle against the terrorists"" or ""hey, look, it's broken ya'll"".  #current",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936554313,15504947,Zaxnu,neg,-1 Obama initially off topic answering question on lessons of war  #tweetdebate,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,nonmoral,no moral,nonmoral
936554428,15136484,gregmcneilly,neg,McCain -3 personal attack (what? without evidence huh? what hearing #tweetdebate,nonmoral,care,nonmoral,care,nonmoral,nonmoral,harm,care
936554650,7770342,davedelaney,neg,Wow whoever created McCain's talking points was really reaching... #tweetdebate #current #debate08,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936554755,12168662,crazyliberal,neg,-2 McCain for saying we are winning in Iraq. I don't see anything coming out of the Iraq war. #tweetdebate,nonmoral,nonmoral,nonmoral,loyalty,care,nonmoral,no moral,nonmoral
936555867,2056341,dogzinmahride,neg,SURGE....tired of that term.  We're still there; we're still losing people (maybe more due to the surge?) #tweetdebate #debate08 #current,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
936556493,8755102,littlesparrowp,neg,Obama gives strong kudos to Biden ... is McCain going to applaud his selection of the Palin creature? #current #tweetdebate #debate08,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936557607,14385232,MrDelawareOhio,neg,-1 for obama trying to ignore the fact the fact that mccain has been a lone voice calling for a change in iraq strategy #tweetdebate,authority,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral
936557653,7936932,gregmcneilly,neg,Mccain -1 for not looking at Obama when Obama is looking at him #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936558119,15399643,lulu_81,neg,@current  It reminds me of some teenagers that totally fucked up their parents' house and now they don't want to admit it.  #current,nonmoral,nonmoral,nonmoral,purity,care,nonmoral,no moral,nonmoral
936558679,9806742,zapatista961,neg,McCain -1 for a false statement about Obama commitee responsibilities #tweetdebate,fairness,fairness,nonmoral,nonmoral,nonmoral,nonmoral,fairness,fairness
936558772,14936857,timothyjordan,neg,McCain -3 for being a pompous ass. #tweetdebate,authority,nonmoral,nonmoral,nonmoral,care,nonmoral,authority,nonmoral
936558803,3675881,Livelifeinpeace,neg,"oooh, ""I'm afraid Obama doesn't understand the difference between a tactic and a strategy."" - McCain #current #tweetdebate",authority,nonmoral,nonmoral,nonmoral,fairness,nonmoral,authority,nonmoral
936558853,15301800,PureFLCL,neg,#tweetdebate #obamashot you were wrong you were wrong you were wrong you were wrong,nonmoral,fairness,fairness,nonmoral,fairness,fairness,no moral,fairness
936559729,13662722,jlather,neg,#tweetdebate McPain: Sen O doesn't understand diff between tactic and strategy [they don't teach you those things at Harvard law?!],nonmoral,nonmoral,nonmoral,fairness,fairness,fairness,no moral,nonmoral
936560030,7936932,scoobeee,neg,"-3 Mccain for a backhanded comment (""Obama doesn't understand the tactic and the strategy"") #tweetdebate",authority,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral
936560050,13557972,CarriBugbee,neg,"FACT Soldiers are not reenlisting now buddy! And they are not voting for you! #current, #debate08, #tweetdebate",nonmoral,fairness,loyalty,nonmoral,loyalty,loyalty,no moral,nonmoral
936560842,11765872,minusidea,neg,McCain -2 for triggering patriotism all the time #tweetdebate,nonmoral,authority,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
936561478,15677282,JohnCavanagh,neg,"McCain: ""selecting Palin to win the election is a tactic, dying and making her President is a strategy."" # Current #debate08 #tweetdebate",nonmoral,authority,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936561775,14622694,myentirename,neg,Yes. Let's cut spending for everything EXCEPT our defensive contracts. Are you fucking kidding me? #tweetdebate,nonmoral,nonmoral,nonmoral,purity,loyalty,nonmoral,no moral,nonmoral
936565820,15399643,ampersandwich,neg,"@current  Oh, there came the Osama card.  That would have been the perfect time for McCain to ""accidentally"" mess up his name.  #current",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936567418,13662722,Loggerhead,neg,"#tweetdebate McPain STILL quibbling over definition of ""strategy"" and ""tactic.""",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936567789,14936857,tigerbeat,neg,"I'm afraid Senator McCain doesn't know the difference between ""succeed"" and ""exceeed."" #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936568741,15677282,rebeccabecca,neg,"Obama should only interrupt McCain when McCain lies... oh, never mind, that would be more interruptions... # Current #debate08 #tweetdebate",authority,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral
936569525,15399643,ch3ryl,neg,"@current  Oh, that brings up a good question.  How the hell can we afford wars that don't matter when we're broke?  #current",nonmoral,nonmoral,nonmoral,purity,fairness,nonmoral,no moral,nonmoral
936569848,12168662,calweb,neg,"Why is that Obama calls McCain John all the time, but McCain never refers to Obama by his first name? #tweetdebate",authority,nonmoral,nonmoral,nonmoral,care,nonmoral,authority,nonmoral
936571018,16478214,menwuur,neg,"#current #debate08 #tweetdebate Wow, can't anyone stop Mc's bald lies?",nonmoral,fairness,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936571439,8161402,soapboxmom,neg,#tweetdebate #obamashot Obama has NOT said change yet. Should i return the tequila bottle?,authority,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,authority,nonmoral
936571575,14550221,hardaway,neg,@ceanders And he keeps smiling in a really passive pedophile way,purity,purity,loyalty,nonmoral,care,purity,purity,purity
936571858,15399643,wanamoka,neg,"@current  Do you realize how expensive military weaponry is?  For Christ's sake, can't we just fight our wars with propaganda?  #current",nonmoral,authority,care,care,fairness,care,no moral,care
936573383,13662722,dftbaalli,neg,#tweetdebate Sen O brings up subject of Pakistan. McPain: Won't repeat mistake I regret enormously...washed our hands of region (after USSR),nonmoral,purity,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936574106,7862582,DominickEvans,neg,McCain soundbite: You don't say that out loud! #tweetdebate,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936574295,808758,chickenface,neg,McCain but those freedom fighters were alquaeda -2 #tweetdebate,nonmoral,nonmoral,fairness,care,care,care,no moral,nonmoral
936574326,7833122,vanmaanen,neg,I must disagree with Obama - Iran is bigger threat than Al Qaeda #tweetdebate,authority,nonmoral,authority,care,nonmoral,authority,authority,authority
936574487,14935605,royalwcheese,neg,McCain -2 for mischaracterizing Obama on Pakistan #tweetdebate,authority,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral
936575109,8755102,dpbarrios,neg,Maybe McCain will let Paliin handle Pakistan ... she met some world leaders the other day ... she's ready!! #current #tweetdebate #debate08,nonmoral,nonmoral,nonmoral,authority,fairness,nonmoral,no moral,nonmoral
936576107,15399643,verybigfish86,neg,@current  Why do we care about Pakistan?  Because they have nuclear weapons?  Do they have stability?  #current,care,nonmoral,nonmoral,care,fairness,care,care,care
936577123,11096862,mojohito,neg,"""You dont say things out loud!?"" Core problem as Republican's #tweetdebate",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
936577256,11390312,Rsquared,neg,McCain -1 for man crush on General Patraeus #tweetdebate,nonmoral,purity,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
936577340,3675881,catonpot,neg,McCain is treating him like the man-child he is.  Obama needs to stop being so congenial if he wants to win. #current #tweetdebate #debate08,authority,authority,nonmoral,care,nonmoral,authority,authority,authority
936577670,14753323,alexashrugged,neg,McCain sounds condescending to Obama; Obama sounds angry at times when refuting claims by McCain #tweetdebate,authority,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral
936578290,8161402,masteradept,neg,"Obama finally called him John, not Tom nor Jim... #tweetdebate",authority,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral
936578788,11765872,3rdmartini,neg,Obama -3 for repeating his Pakistan threads again! #tweetdebate,fairness,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,cheating,nonmoral
936579346,14398232,RobSample,neg,#tweetdebate Isn't this supposed to be a debate on domestic issues??,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
936580146,7936932,coffeemakergirl,neg,Mccain -1 for saying that Obama wanted to attack Pakistan! #tweetdebate,authority,nonmoral,nonmoral,care,nonmoral,nonmoral,authority,nonmoral
936580398,15136484,leambercat9,neg,Obama -1 ok.. you got the leader of N.Korea's name wrong re: pronunciation - need to practice #tweetdebate,nonmoral,nonmoral,nonmoral,authority,authority,authority,no moral,nonmoral
936580404,14116886,bookofjames,neg,#tweetdebate  Hating that audience reaction graph at the bottom of CNN.,purity,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,degradation,nonmoral
