tweet.id,user.id,author.nickname,sentiment,target,text,moralbert,roberta_mmp,roberta_mm,liwc_mfd,persp_bert,moral_label,moral_label_polarity,moral_label2
10846028476,17241517,argylestyle,negative,gop,"After the vote, I also expect the roof of the chamber to open up and for God to strike dead the evil dems for passing #hcr reform.",authority,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,authority,nonmoral
10845888244,3497941,owillis,positive,hcr,"when people eventually like their #hcr, gop will realize the mistake in calling it ''obamacare''",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10845786000,31127446,markknoller,neutral,hcr,Some House members getting only 30 or 45 seconds to state their position on #HCR during tonight's debate.,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10846023762,16002804,Proudlib,negative,gop,"RT @pourmecoffee: GOP Post #hcr FAQ. Q: What will tomorrow be like? A: A blue sun, lava on ground, and demons flying around everywhere.",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10846153558,18190552,dyricci,positive,hcr,"...I'm not even Christian, but come on! Matthew 25:31-46 is just good sense! It's about humanity ppl! #HCR   #healthcare",care,purity,care,care,fairness,care,care,care
10846151523,17566505,GarrettQuinn,positive,stupak,So does Stupak's GOP opponent have anything other than a facebook page? I wouldn't be worried if I was Stupak. #HCR,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
10846037462,53819217,diabhalta,positive,hcr,@repblumenauer I am an OR college student studying in Ireland & watching the vote online. Thank you for supporting health care reform! #hcr,care,loyalty,loyalty,care,care,care,harm,care
'4e69c7dd219da976,9132762,alancordle,negative,conservatives,#hcr Did anyone notice that the anti-healthcare bill protesters all seem to be obese?,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
10846269191,820694,blogdiva,negative,other,"no more paying the health care of members of congress who will deny the american people health care --John Courtney, YOU RAWK #hcr",fairness,fairness,authority,care,care,fairness,fairness,fairness
10846054411,18948075,MattGu3,negative,hcr,"Since this #hcr is so awesome, looks for the Dems  to pick up some seats in November. #wait,what??",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10845940105,37501173,OneLuv918,positive,hcr,RT @JBax52: YES WE CAN!  YES WE CAN! YES WE CAN! YES WE CAN! YES WE CAN! YES WE CAN! #HCR TODAY  &  #OBAMA2012,nonmoral,fairness,loyalty,nonmoral,authority,nonmoral,no moral,nonmoral
10846322531,16179517,tressam2,negative,conservatives,"RT @several_: RWNJs calling 4 assassination & revolution bcuz of a bill that will save lives, cut deficit & hinder corporate greed #hcr #wtf",care,authority,care,care,authority,care,care,care
10846279287,45456873,LynCKos,positive,hcr,"Shut up, u lying whiners. We, the American people cast our votes for #hcr when we elected @BarackObama president. #p2",nonmoral,nonmoral,loyalty,fairness,fairness,fairness,no moral,nonmoral
10846407382,21356559,utbrp,positive,hcr,"O.K. enough of these Repiggie  lies, ...Lets Vote.  #HCR",nonmoral,fairness,loyalty,nonmoral,fairness,fairness,no moral,nonmoral
10846335455,60180942,JennLRyan,negative,hcr,All #Dems should be listening to Tom Price (R). He's a doctor and actually knows what HE is talking about. #codered #hcr #killthebill,nonmoral,authority,authority,nonmoral,loyalty,authority,no moral,authority
10846411895,16170966,barbwire55,negative,hcr,"Create the socialist utopia! Create the socialist utopia! Create the socialist utopia! I'm ready comrades, are you? #hcr",loyalty,fairness,loyalty,loyalty,loyalty,loyalty,loyalty,loyalty
10846503746,38426752,JacksonForIndy,positive,hcr,The student loans in the bill are already funded by the US government! #hcr #idiotrepublicans,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10846414000,17223014,VeronicaDLCruz,negative,hcr,"@thedrich The GOP is out of touch. If they truly believe what they say, they should forfeit their #HC & join the rest of America #HCR #ERIC",nonmoral,loyalty,loyalty,nonmoral,loyalty,loyalty,no moral,loyalty
10832734361,13491312,timryan,neutral,hcr,RT @rborntrager Health care bill has been posted for 72 hours now. #hcr #p2,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
10846450688,23966894,HappyFeminist,positive,hcr,"Woolsey: c-sections, pregnancies, & domestic violence injuries are all grounds to deny health coverage currently. Women need #HCR!",care,fairness,fairness,care,care,care,harm,care
10846522298,15009171,msbellows,negative,hcr,"GOP must not like the Bible much: too many pages, took too long to finish, not written in public. #hcr",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10846660681,19572860,OregonYankee,negative,hcr,"As a #Catholic & exec on a Catholic #healthcare system, I'm appaled the Catholic Health Assoc supports #Obamacare #tcot #prolife #hcr #hhrs",nonmoral,nonmoral,loyalty,care,care,care,no moral,nonmoral
10842659544,8633,rprather,negative,hcr,"Cold hard fact: Those opposing #hcr are mostly heartless, greedy, uncaring, politically entrenched conservatives",loyalty,loyalty,care,care,fairness,loyalty,loyalty,loyalty
10846645565,31057963,southsalem,negative,hcr,"RT @toddeherman: RT @EWEverson: Rep. Courtney lies, says #hcr bill will giv U & I the same HC as members of Congress! |Total lie",nonmoral,fairness,fairness,nonmoral,fairness,fairness,no moral,fairness
10846739756,15986207,silvermaneman,positive,hcr,"RT @Ruthanng Dear President Obama, Thank you for not giving up. #hcr",fairness,nonmoral,care,nonmoral,loyalty,fairness,cheating,nonmoral
10846515268,7713202,GOPLeader,negative,hcr,FACT CHECK: ``Premiums Are Likely To Keep Going Up'' http://ow.ly/1p9eM #hcr,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10846595725,31057963,southsalem,negative,hcr,RT @MelissaTweets: RT @GOPLeader: FACT CHECK: ``Premiums Are Likely To Keep Going Up'' http://ow.ly/1p9eM #hcr,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10846766663,20852423,JillStanek,neutral,hcr,First fallout: Susan B. Anthony List strips Stupak of ''Defender of Life'' award http://ow.ly/1p9ic #prolife #Prochoice #hcr,nonmoral,fairness,fairness,nonmoral,nonmoral,nonmoral,no moral,fairness
10846871418,16502238,TheRiverWanders,positive,hcr,OMG LOLd so hard I scared the dog. RT: @everydaywitch: #hcr will strengthen Al-Quada.  #icanmakeupshittoo,nonmoral,nonmoral,purity,nonmoral,authority,nonmoral,no moral,nonmoral
10844401428,31057963,southsalem,negative,hcr,"RT @Jeremycrow4life: 17,000 new IRS agents .. Not 1 new Doctor .. That's governments idea of healthcare #hcr #tcot #tlot #teaparty #ocra",nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
10846743642,20269254,Hegemommy,negative,hcr,"Rep. Kline, trust me, you are not listening to ALL your constituents.  #hcr #MNCD2",nonmoral,fairness,fairness,fairness,nonmoral,fairness,no moral,fairness
10845308055,23696410,BrentTeichman,negative,hcr,"Pelosi: ''This vote is historic.'' | Yeah, so was the Titanic. #HCR",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10846320615,17241517,argylestyle,negative,hcr,You do realize it was the passage of Medicare that caused unicorns to become extinct. #hcr #icanmakeupshittoo,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10846894356,7036002,ericgrant,negative,gop,Dear #GOP: I dare you to run on taking away health care coverage from Americans. #hcr #tcot #p2 #teaparty,fairness,fairness,care,care,care,care,fairness,fairness
10846803116,16082787,slackadjuster,positive,hcr,"RT @silvermaneman: RT @Ruthanng Dear President Obama, Thank you for not giving up. #hcr /@BARACKOBAMA @WHITEHOUSE",authority,fairness,care,nonmoral,loyalty,authority,authority,authority
10846892442,46213956,JamilSmith,negative,gop,"RT @ezraklein: GOP's argument on #hcr is 1) it's socialism and 2) it cuts Medicare too much? So, too socialist and not socialist enough? #p2",nonmoral,fairness,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10846993938,24881876,gallate,positive,hcr,"RT @I_eat_squirrels: For the record, I'm in favor of #healthcare. A friend committed suicide recently in part cuz she didnt have any. #hcr",nonmoral,care,fairness,care,care,care,care,care
10847136889,45275237,BooMan23,negative,gop,Jeb Hebsarling just crammed 20 lies into 2 minutes. #hcr,fairness,nonmoral,nonmoral,nonmoral,fairness,fairness,fairness,nonmoral
10847188618,40692887,iDefendFreedom,negative,hcr,Say again...Dear #Lord: pls forgive #dems. They know not what they do. #hcr #prolife #stupak #tcot #constitution,loyalty,authority,nonmoral,nonmoral,fairness,nonmoral,betrayal,nonmoral
10827482893,18740582,chrislee_ny26,negative,hcr,Add another $208 billion onto the #hcr tab for the `doc fix' which will need 2 pass in 2 months. Another gimmick not including it in CBO amt,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10847164483,16335288,henrymcmaster,negative,hcr,Getting ready to lead 9pm state AG conference call to begin legal action to protect states from unconstitutional #hcr  #tcot #sctweets,nonmoral,fairness,nonmoral,authority,authority,authority,no moral,nonmoral
10847047763,15992051,mtbnski,negative,gop,"RT @JasonBarnett Still can't get out of my head how much $$ the GOP poured into Iraq, for no good reason, yet fight against #hcr for America",nonmoral,authority,nonmoral,care,loyalty,nonmoral,no moral,nonmoral
10847381541,53130511,StopBeck,positive,dems,"RE @RepGwenMoore: The jury has deliberated. And, the verdict is SASSY. Bring her back to the floor. #MoreMoore #HCR",nonmoral,fairness,care,nonmoral,loyalty,nonmoral,no moral,nonmoral
10845842594,15292471,chrisgolden,positive,hcr,"Just wondering- when did the ''American people say no to this bill'' -- I'm pretty certain they said ''yes, we can'' in Nov. 2008 #hcr",nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10847434472,7004382,edlabordems,neutral,hcr,Chairman George Miller (@askgeorge) is now is speaking on the House floor in favor of #hcr,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10846164675,21301933,BDayspring,negative,obama,RT @KarlRove: The hypocrisy behind Pres. Obama's Executive Order: http://bit.ly/cjFUsy #TCOT #HCR  #handsoff #gop #hc #ocra #p2 #teaparty,nonmoral,fairness,fairness,fairness,authority,fairness,cheating,fairness
10847276079,21307076,SusanPage,neutral,other,#hcr debate makes it clear Dems & Reps aren't simply on opposite sides of an aisle. They apparently live on different planets.,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10847271254,31127446,markknoller,negative,gop,"Cong. Gwen Moore, D-WI. Says if debate wasn't so serious, GOP arguments against #HCR ``would be laughable.''",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10847365599,18385910,TellTheTruth1,negative,hcr,I Will Never Comply W/Obama Uncare'' on Patriotic Resistance: http://ning.it/9viNOr #tcot #hcr #teaparty #912 #teaparty #phnm,loyalty,nonmoral,loyalty,nonmoral,loyalty,loyalty,betrayal,loyalty
10847322503,980611,Karoli,positive,dems,RT @sklopfer: We applaud Nancy Pelosi for what she has brought to us tonight. She and President Obama will go down in history. #hcr,loyalty,authority,fairness,nonmoral,loyalty,loyalty,loyalty,loyalty
10847316054,15976697,michellemalkin,neutral,hcr,Tune in @reppaulryan speaking around 855pmET on House floor - http://twurl.nl/iws30m #hcr,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10847600654,18808586,OwenBrennan,negative,hcr,"When kids don't want to become #Obamacare doctors, will Democrats order people to go to medical school? #hcr #tcor #killthebill #teaparty",nonmoral,authority,fairness,authority,care,authority,authority,authority
10847814308,24369882,GOPROUD,positive,gop,Great speech by @RepPaulRyan!!!  Thank you Congressman Ryan!  #homocon #tcot #hcr #obamacare #killthebill #gop,nonmoral,authority,fairness,nonmoral,care,nonmoral,no moral,nonmoral
10847683878,21696279,brianbeutler,neutral,hcr,"#hcr opponents Altmire, Berry, Tanner, and Teague voted FOR the rule.",nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
10847907212,12420262,elizabethdehoff,positive,hcr,"OMG. Stop talking about health care reform and just reform the damn health care already, Congress! FFS! #hcr",nonmoral,authority,authority,care,fairness,authority,no moral,authority
10847867958,23188316,GuerrillaGsOT,positive,hcr,"Yes, we are engaged...to men/women who want #HCR!",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10847933623,16169762,agchick,positive,teaparty,Here's a #teaparty pic Capitol lawn #hcr @stix1972 @JackieSeal #killthefreakingbill http://mypict.me/55msg,nonmoral,care,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10847731885,20286254,HollandAC,negative,hcr,"Pathological greed & lack of compassion for fellow humans are both pre-existing conditions. Luckily, help will soon be available #hcr",care,care,care,care,fairness,care,care,care
10847905054,28682751,sarabialb,negative,hcr,"Rep Paul Ryan, you do not understand that The People of Hope gave you 70 years for #hcr and you did not LISTEN. Pres Obama did",nonmoral,authority,fairness,nonmoral,care,nonmoral,no moral,nonmoral
10847638741,7713202,GOPLeader,neutral,hcr,RT @thenote Senate Fight Starts: GOP Says Senate Parliamentarian Will Kill Fix-Its Bill: http://ow.ly/1p9wd #hcr,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10846844820,14983059,BackpackingDad,neutral,hcr,"I keep clicking the ''Sound Off'' button on the CNN feed of the #hcr debate, but it won't let me say anything. Keeps muting.",nonmoral,nonmoral,nonmoral,care,nonmoral,nonmoral,no moral,nonmoral
10848108467,17285084,Buffy2q,negative,gop,Rep Ryan sez #hcr is paternalistic. Telling ppl who they can marry & what they can do with their bodies isn't? #prochoice #marriageequality,fairness,fairness,care,purity,fairness,fairness,fairness,fairness
10846450742,20118774,Flipbooks,positive,hcr,10 immediate benefits you'll get when health care reform passes (HuffPost) http://bit.ly/d3KCvF #HCR #News,fairness,fairness,fairness,care,care,fairness,fairness,fairness
10846208801,21220931,RussertXM_NBC,positive,dems,"After this passes, Pelosi goes down as one of the top 3 most powerful Speakers in American history. Stimulus, Cap & Trade, 2 #hcr in 1 year.",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10848077524,7713202,GOPLeader,neutral,hcr,RT @Senate_GOPs BREAKING: Health Care ``Fix'' Bill May Not Advance In Senate -- Details here: http://ow.ly/1p9wx #hcr,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10848164346,7713202,GOPLeader,negative,hcr,FACT CHECK: Gov't Takeover of Health Care ``Remains Starkly Unpopular'' http://ow.ly/1p9Es #hcr,authority,nonmoral,authority,nonmoral,care,authority,authority,authority
10848259920,19084896,TheRickWilson,negative,hcr,"RT @adamputnam: Health bill hires 16,500 IRS agents, not 1 Dr. What's wrong with that math? #sayfie #hcr #fltcot #tcot",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10848213557,19658173,RepLynnJenkins,negative,hcr,RT @GOPLeader FACT CHECK: ``Premiums Are Likely To Keep Going Up'' http://ow.ly/1p9eM #hcr,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10847819651,5506992,cashel,negative,teaparty,Another generation of protestors burned their draft cards. When will Tea Party protestors burn their Medicare and VA cards? #hcr,authority,nonmoral,nonmoral,nonmoral,fairness,nonmoral,subversion,nonmoral
10848296536,9098632,jesserker,neutral,hcr,My parents love the #hcr tweets - made tweeting @ dinner slightly more acceptable. Hope mom doesn't try to join Twitter ((gasp)),nonmoral,nonmoral,nonmoral,care,loyalty,nonmoral,no moral,nonmoral
10847536025,1284861,gothamnurse,positive,hcr,Wow! A David Frum column I can find some agreement with. http://bit.ly/9iKLox Voting against common sense and good will is never smart. #hcr,nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10848432234,20315237,SusieMay,positive,dems,So proud of you James Clyburn!  #sctweets #scpol #hcr #sc,nonmoral,loyalty,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10848285972,14098607,jkfecke,positive,hcr,"Let me say it: On #hcr, Washington does know better than the people. Also, my oncologist knows more about cancer than I do.",nonmoral,nonmoral,care,nonmoral,care,care,no moral,nonmoral
10848489340,39313085,JoanOfSnark,negative,hcr,Rodgers: ''Wrong bill at the wrong time.'' #tcot #hcr #tweetcongress,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10848464705,14805088,MirelaMonte,positive,hcr,10 immediate benefits you'll get when health care reform passes (HuffPost) http://bit.ly/d3KCvF #HCR #Health #News /via @Flipbooks #p2,fairness,fairness,nonmoral,care,loyalty,fairness,fairness,fairness
10848314534,58259777,yywhy,negative,conservatives,RT @ArrghPaine: Arrogant is the claim that you can ignore the last national election (P.S. you lost) #p2 #hcr #OFA,fairness,nonmoral,nonmoral,nonmoral,fairness,fairness,cheating,nonmoral
10848589907,10820222,rk_p,positive,hcr,I *AM* one of the American people and I support #hcr.,loyalty,loyalty,loyalty,nonmoral,care,loyalty,loyalty,loyalty
10848538853,34993057,JustMePammy,negative,obama,RT @Texas_Liberty: Obama and his thugs may have opened a schism making 1861 look tame. #hcr #tcot #secede,nonmoral,authority,authority,nonmoral,loyalty,authority,no moral,authority
10847913734,40615400,JoeKenHa,positive,gop,The GOP finally has a leader. His name is Paul Ryan. #tcot #hcr,nonmoral,authority,authority,authority,fairness,authority,authority,authority
10848609015,20818214,LawrenceMills,positive,hcr,"RT @hardcorps80204: If #hcr passes Obama will dig up your ancestors, gay-marry them, & then send them to the death panel. #icanmakeshituptoo",nonmoral,nonmoral,care,purity,loyalty,nomoral,no moral,nonmoral
10848631285,40692887,iDefendFreedom,neutral,hcr,RT @ToddThurman: Final vote at approx. 10PM Eastern according to CSPAN #hcr #tcot,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10848172869,18302004,jgray515,positive,hcr,"hey GOPers on c-span, imma let u finish, but i just wanted to let u know that goin to the hospital sucks right now, pass the bill! #HCR",loyalty,care,nonmoral,care,loyalty,loyalty,care,care
10848683567,14873618,DavidOAtkins,positive,hcr,uhhhh....Shelley?  Most of us left out in the #hcr cold will take any blanket.,nonmoral,loyalty,care,nonmoral,care,care,no moral,nonmoral
10848602095,16506186,sscoop4,negative,conservatives,RT @kar1211: RT @Thatsagoodbelle: They should rename the bill the Rush Limbaugh Relocation Act of 2010.  #hcr #p2 /PerfedtLOL!,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10848665943,21316936,mdrfl,negative,gop,RT @SurlyAmy @PaulFidalgo: I think we can all agree that the GOP failed to block health care because they just didn't lie hard enough. #hcr,nonmoral,nonmoral,nonmoral,care,care,care,no moral,nonmoral
10848687931,34761747,stevekimura,negative,gop,RT @RepTomPrice: Video: My floor speech tonight during the #hcr debate. http://bit.ly/978w2H // already saw you lie your ass off,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10845193911,16116288,rolandsmartin,negative,gop,"I will not mince words on this. For a Republican to scream communism on the House floor over #hcr is indefensible. Yes, STUCK ON STUPID.",nonmoral,purity,fairness,nonmoral,fairness,fairness,no moral,nonmoral
10848677484,16447162,yeeheecom,negative,dems,"@Kevin_Cardinale 48 states , can you believe that. WOW. 216 democrats are destroying America, 218 counting obama and pelosi #tcot #gop #hcr",care,nonmoral,authority,care,fairness,care,care,care
10848097507,50729420,gwbertsch,negative,hcr,"This is the people's house, and the people don't want a government takeover of Health Care!!!'' Mike Pence #hcr #killthebill",authority,authority,fairness,nonmoral,care,authority,subversion,authority
10848763841,15976697,michellemalkin,negative,dems,RT @JoeTaxpayer: R.I.P. Democrat Control of Congress (2007-2011) #hcr #teaparty #rememberinnovember,nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10848766935,22393263,indjunjoe,negative,gop,"RT @indik: Paul Ryan condemns the idea of Americans ''depending on the government 4 their livelihood.'' LOOK IN THE MIRROR, GENIUS. #hcr",nonmoral,fairness,authority,nonmoral,fairness,fairness,no moral,nonmoral
10848602636,759251,CNN,neutral,hcr,RT @DanielleCNN: Curious how #HCR will impact you? Send me your Q's! @SanjayGuptaCNN is LIVE w/ @WolfBlitzerCNN & will answer them for you!,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10848855365,12384312,dan_munz,negative,hcr,"Think of #hcr as a desk from Ikea. At first it's nice and easy to assemble, but then it scratches! #shelleymoorecapitoanalogies",nonmoral,nonmoral,nonmoral,nonmoral,care,nonmoral,no moral,nonmoral
10848884313,37074836,LesPhillip,negative,hcr,The #KillTheBill fight is not over! Votes are short.  Keep emailing!! http://ow.ly/1p9Oy #hcr #sgp #tcot #teaparty #ocra,nonmoral,care,nonmoral,care,care,care,harm,care
10848915358,53578813,TxJogger12,negative,hcr,RT @Dataaide:  @Howardman1: The French called &want the statue of liberty back!! @foxandfriends @txjogger12 @grettawire #hcr // LOL,nonmoral,nonmoral,loyalty,nonmoral,care,nonmoral,no moral,nonmoral
10848943037,17518344,keder,negative,hcr,Watching the #hcr debate over the past year has literally been like watching a car crash in slow motion. Impact is now.,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10848925512,33734271,studentbuddha,negative,gop,"RT @jdpatton: RT @timmyf: If Republicans have  great ideas for #hcr, why didn't they do it when they had huge majorities? Hint: they don't.",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10849059171,8431652,Shoq,positive,hcr,"RT @cyn3matic: I look forward to saying FUCK YOU to Anthem BCBS very, very soon. #p2 #hcr",nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10849043848,14412533,TheFix,neutral,hcr,"People asking why Dems only need 216 to pass #hcr. Four vacancies: PA-12, FL-19, HI-01 and NY-29 so only 431 people in House right now.",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10849068000,12384312,dan_munz,negative,hcr,"Think of #hcr as your NCAA bracket. At first you're doing well, but then Kansas loses and you're screwed! #shelleymoorecapitoanalogies",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10849222752,13491312,timryan,positive,hcr,Looks like the vote will happen in 15-20 minutes on #hcr. The energy is alive in and around the House chamber. #fb #p2,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10849245699,14706239,Black_Dove,negative,other,DON'T OPEN DM LINKS!!! HATERS AGAINST #HCR,nonmoral,care,authority,nonmoral,loyalty,nonmoral,no moral,nonmoral
10849269357,7713202,GOPLeader,neutral,hcr,Leader Boehner will be closing #hcr debate for the House GOP in approx 10 min. Tune in to C-Span to watch his speech live.,nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10849323660,20113397,MsVFAB,negative,hcr,"I should be in bed. I have a 0340 wake-up call, but I can't stop watching the train wreck.\n#hcr #dumpdennis #corriganOH10 #teaparty",nonmoral,nonmoral,care,nonmoral,nonmoral,nonmoral,no moral,nonmoral
10849392049,23310948,glowmoment,positive,hcr,Let's try this -- politicians and their families halt own use of health care until they can agree on plan for everyone #hcr,nonmoral,care,care,care,care,care,care,care
10848706723,14405285,RevoltRealWomen,positive,hcr,I am a woman and I am NOT a pre-existing condition. #hcr http://bit.ly/c5TokG,nonmoral,nonmoral,fairness,nonmoral,fairness,fairness,no moral,nonmoral
10849392801,19326476,BrettR4763,negative,gop,RT @Teresa1908: Rep Eric Cantor- ''We're in debt we should not incurr anymore debt.'' O.K. end the wars for profit Mr Cantor. #p2 #hcr,nonmoral,authority,fairness,nonmoral,fairness,fairness,no moral,nonmoral
10849445799,22181755,barrykw,negative,gop,I cannot STAND Rep. Eric Cantor!! He is so full of shit and I get physically sick when he opens his lying mouth! #p2 #hcr,purity,purity,authority,purity,nonmoral,purity,degradation,purity
10849402404,14412533,TheFix,positive,hcr,Cantor: ''We are at a crossroads''. To which I respond: http://ow.ly/1p9Vd  #hcr,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,nonmoral,no moral,nonmoral
10849455624,820585,baratunde,positive,hcr,In honor of Rep. Eric Cantor on #HCR... \u266b Tha Crossroads - Bone Thugs-n-Harmony  http://lala.com/zL1Y,nonmoral,nonmoral,nonmoral,authority,nonmoral,nonmoral,no moral,nonmoral
10849334690,15976697,michellemalkin,neutral,hcr,RT @MajoratWH: Remarks in East Rm likely after that call...Obama will NOT sign Sen bill tonight or Mon...later in week. #hcr,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10849479739,12876992,dtatusko,positive,hcr,"i mourn for the future of america when i see how miserable and oppressed the swedes, japanese, and germans are. wait... #hcr",nonmoral,care,fairness,nonmoral,nonmoral,nonmoral,no moral,nonmoral
10849433242,15382980,gregorian,negative,gop,Eric Cantor makes me seriously consider renouncing Judaism and the great Commonwealth of Virginia. #hcr,nonmoral,loyalty,care,nonmoral,loyalty,loyalty,no moral,nonmoral
10849417419,16072058,mikememoli,neutral,hcr,House proceedings dragging on just long enough for GOP to say #hcr passed in ''the dead of night.'',nonmoral,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,no moral,nonmoral
10846717174,14563564,Ruthanng,positive,obama,"Dear President Obama, Thank you for not giving up. #hcr",fairness,nonmoral,nonmoral,nonmoral,loyalty,nonmoral,cheating,nonmoral
10849570326,15976697,michellemalkin,neutral,hcr,GOP Rep. Dan Lungren asks for a separate vote on Obama exec order. #hcr,nonmoral,nonmoral,nonmoral,authority,nonmoral,nonmoral,no moral,nonmoral
10849215504,47762195,QueerjohnPA,negative,teaparty,RT @JeffersonObama: Tea party turns into Klan rally http://goo.gl/gbmH #p2 #GOP #HCR,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10849572081,18891923,GOPWhip,negative,hcr,We are truly at a critical point in this country's history. We are at a crossroads #hc #hcr #healthcare #handsoff #tcot #gop,nonmoral,authority,nonmoral,loyalty,care,nonmoral,no moral,nonmoral
10848422721,24886943,NAC0826,negative,other,"Would be nice if the U.S. didn't always fight -be dragged kicking/screaming to do what is right (i.e. Slavery,Civil Rights) #HCR #GayRights",fairness,fairness,fairness,care,fairness,fairness,fairness,fairness
10849620095,40615400,JoeKenHa,negative,dems,"Democrats have become the PARTY OF NO: No freedom, no wealth, no prosperity. #tcot #hcr",fairness,authority,authority,nonmoral,fairness,fairness,fairness,authority
10849374174,820585,baratunde,negative,gop,I can't wait for this anti-debt GOP to attack the defense budget with the same fervor #HCR,nonmoral,authority,authority,care,fairness,authority,no moral,authority
10849575704,14412533,TheFix,neutral,hcr,"We are getting down to it now on #hcr. Dave Obey in the chair, Pelosi and Boehner still to speak....",nonmoral,nonmoral,nonmoral,nonmoral,fairness,nonmoral,no moral,nonmoral
10849592392,15976697,michellemalkin,neutral,hcr,Democrat Dem. Obey balks - such a request must be cleared. #hcr,fairness,nonmoral,nonmoral,nonmoral,fairness,fairness,cheating,nonmoral
10849797590,15976697,michellemalkin,negative,hcr,GOP Rep. Dave Camp reading Democrat criticisms of the massive takeover plan that they are now all supporting. #hcr,nonmoral,nonmoral,nonmoral,nonmoral,authority,nonmoral,no moral,nonmoral
10849802264,14927129,faboomama,positive,hcr,"I just heard your speech on the floor @EricCantor. As an American, I support this #hcr bill. Note it.",loyalty,nonmoral,loyalty,nonmoral,care,loyalty,loyalty,loyalty
10849766390,18618881,montuckyliberal,positive,hcr,I like Rosa DeLauro. That was a pretty damn badass #hcr speech.,nonmoral,nonmoral,nonmoral,purity,care,nonmoral,no moral,nonmoral
